trade_date,open,high,low,close,volume
2024-08-01,8.029999732971191,8.100000381469727,7.380000114440918,7.519999980926514,4867100
2024-08-02,7.010000228881836,7.264999866485596,6.945000171661377,7.079999923706055,5137400
2024-08-05,6.269999980926514,6.929999828338623,6.21999979019165,6.570000171661377,7189400
2024-08-06,6.840000152587891,7.349999904632568,6.585000038146973,7.210000038146973,6742100
2024-08-07,7.340000152587891,7.369999885559082,6.78000020980835,6.800000190734863,6279100
2024-08-08,7.239999771118164,7.28000020980835,6.894999980926514,7.110000133514404,6603600
2024-08-09,7.199999809265137,7.519999980926514,6.940000057220459,7.119999885559082,4208100
2024-08-12,7.130000114440918,7.210000038146973,6.679999828338623,6.71999979019165,4990200
2024-08-13,6.849999904632568,7.320000171661377,6.775000095367432,7.28000020980835,4266400
2024-08-14,7.380000114440918,7.440000057220459,7.059999942779541,7.309999942779541,3273800
2024-08-15,7.429999828338623,7.659999847412109,7.389999866485596,7.420000076293945,3579600
2024-08-16,7.360000133514404,7.53000020980835,7.239999771118164,7.28000020980835,2604200
2024-08-19,7.320000171661377,7.329999923706055,7.130000114440918,7.289999961853027,2608100
2024-08-20,7.269999980926514,7.364999771118164,7.080999851226807,7.210000038146973,2536500
2024-08-21,7.300000190734863,7.789999961853027,7.25,7.769999980926514,4247300
2024-08-22,7.699999809265137,7.752999782562256,7.300000190734863,7.309999942779541,3946800
2024-08-23,7.369999885559082,7.679999828338623,7.34499979019165,7.380000114440918,4239900
2024-08-26,7.5,7.650000095367432,7.389999866485596,7.510000228881836,3604500
2024-08-27,7.409999847412109,7.46999979019165,7.099999904632568,7.28000020980835,3729100
2024-08-28,7.260000228881836,7.349999904632568,6.909999847412109,7.010000228881836,3713900
2024-08-29,7.230000019073486,7.539999961853027,7.179999828338623,7.320000171661377,3114600
2024-08-30,7.440000057220459,7.539999961853027,7.329999923706055,7.420000076293945,2892200
2024-09-03,7.300000190734863,7.364999771118164,6.940000057220459,6.960000038146973,4483800
2024-09-04,6.889999866485596,7.139999866485596,6.78000020980835,7.010000228881836,3324600
2024-09-05,7.03000020980835,7.239999771118164,6.980000019073486,7.039999961853027,2062300
2024-09-06,7.059999942779541,7.110000133514404,6.710000038146973,6.800000190734863,3790000
2024-09-09,6.949999809265137,7.0,6.550000190734863,6.619999885559082,4046600
2024-09-10,6.699999809265137,6.96999979019165,6.539999961853027,6.900000095367432,3811300
2024-09-11,6.869999885559082,7.309999942779541,6.800000190734863,7.230000019073486,4276200
2024-09-12,7.210000038146973,7.429999828338623,7.091000080108643,7.380000114440918,4543300
2024-09-13,7.400000095367432,7.829999923706055,7.400000095367432,7.760000228881836,4402200
2024-09-16,7.699999809265137,7.860000133514404,7.400000095367432,7.820000171661377,4029800
2024-09-17,7.920000076293945,8.25,7.869999885559082,8.119999885559082,4870500
2024-09-18,8.079999923706055,8.270000457763672,7.763999938964844,7.829999923706055,5114900
2024-09-19,8.130000114440918,8.178999900817871,7.639999866485596,7.71999979019165,4509100
2024-09-20,7.789999961853027,8.25,7.739999771118164,8.220000267028809,6914800
2024-09-23,8.229999542236328,8.519000053405762,7.980000019073486,8.010000228881836,5432400
2024-09-24,8.079999923706055,8.270000457763672,7.78000020980835,8.119999885559082,4222800
2024-09-25,8.079999923706055,8.09000015258789,7.500999927520752,7.590000152587891,5402000
2024-09-26,7.789999961853027,8.09000015258789,7.585000038146973,8.0600004196167,4472700
2024-09-27,8.899999618530273,10.0,8.579999923706055,9.710000038146973,45245500
2024-09-30,9.760000228881836,10.109999656677246,8.579999923706055,8.739999771118164,19954400
2024-10-01,8.890000343322754,8.970000267028809,8.039999961853027,8.170000076293945,12275500
2024-10-02,8.09000015258789,9.300000190734863,7.989999771118164,9.199999809265137,13016500
2024-10-03,9.020000457763672,9.359999656677246,8.789999961853027,9.25,8820100
2024-10-04,9.399999618530273,9.5,9.140000343322754,9.3100004196167,7485300
2024-10-07,9.489999771118164,9.609999656677246,8.854999542236328,9.069999694824219,8757000
2024-10-08,9.020000457763672,9.664999961853027,8.970000267028809,9.550000190734863,8995000
2024-10-09,9.59000015258789,9.739999771118164,9.270000457763672,9.539999961853027,6781800
2024-10-10,9.3100004196167,9.84000015258789,9.098999977111816,9.8100004196167,9533300
2024-10-11,9.65999984741211,10.720000267028809,9.619999885559082,10.65999984741211,11705900
2024-10-14,10.699999809265137,11.0,10.329999923706055,10.84000015258789,10807600
2024-10-15,10.710000038146973,11.3100004196167,10.359999656677246,10.489999771118164,12716400
2024-10-16,10.739999771118164,12.345000267028809,10.699999809265137,12.300000190734863,17236200
2024-10-17,11.789999961853027,12.670000076293945,11.619999885559082,12.5,13790400
2024-10-18,12.5600004196167,13.795000076293945,12.5600004196167,13.300000190734863,21236800
2024-10-21,13.220000267028809,15.229999542236328,12.989999771118164,14.760000228881836,29875000
2024-10-22,14.890000343322754,15.289999961853027,13.890000343322754,15.010000228881836,21299200
