trade_date,open,high,low,close,volume
2024-08-01,157.5,158.91000366210938,146.1699981689453,147.02000427246094,40320000
2024-08-02,141.92999267578125,145.35000610351562,139.60000610351562,143.82000732421875,33745800
2024-08-05,129.61000061035156,145.4199981689453,128.5,142.0800018310547,41309300
2024-08-06,141.72999572753906,148.91000366210938,140.25,143.9199981689453,24751300
2024-08-07,148.25,150.10000610351562,135.8300018310547,136.27000427246094,29749800
2024-08-08,141.1999969482422,146.27000427246094,138.39999389648438,145.74000549316406,27583200
2024-08-09,144.1999969482422,149.5500030517578,144.11000061035156,148.25999450683594,18438700
2024-08-12,148.0800018310547,151.1300048828125,146.3699951171875,148.6199951171875,17778500
2024-08-13,151.5500030517578,156.3800048828125,149.80999755859375,156.16000366210938,22053600
2024-08-14,158.02000427246094,160.25,154.72000122070312,157.69000244140625,20184200
2024-08-15,161.1999969482422,166.6699981689453,160.33999633789062,166.1300048828125,27945000
2024-08-16,164.47000122070312,166.08999633789062,162.67999267578125,165.72000122070312,19296900
2024-08-19,164.86000061035156,167.8300018310547,160.4199981689453,167.7100067138672,20441700
2024-08-20,167.0500030517578,168.3699951171875,164.14999389648438,165.9499969482422,19417500
2024-08-21,165.1199951171875,166.47000122070312,162.8800048828125,165.77999877929688,16097700
2024-08-22,170.83999633789062,172.4199981689453,161.49000549316406,162.33999633789062,30044500
2024-08-23,165.02999877929688,168.27999877929688,163.4600067138672,166.36000061035156,18848000
2024-08-26,164.9600067138672,165.6999969482422,158.66000366210938,159.6199951171875,18521200
2024-08-27,157.60000610351562,162.02999877929688,155.8300018310547,161.38999938964844,16683100
2024-08-28,160.0800018310547,162.27999877929688,156.25,158.17999267578125,18063600
2024-08-29,158.49000549316406,163.1999969482422,155.41000366210938,156.92999267578125,23519300
2024-08-30,161.1199951171875,163.24000549316406,158.7100067138672,162.82000732421875,25158500
2024-09-03,160.3800048828125,160.74000549316406,151.3800048828125,152.7899932861328,37179100
2024-09-04,150.3000030517578,157.7899932861328,149.14999389648438,154.1199951171875,20324100
2024-09-05,150.57000732421875,156.36000061035156,150.11000061035156,152.82000732421875,31548500
2024-09-06,143.25,143.5,136.60000610351562,137.0,76634600
2024-09-09,139.11000061035156,141.58999633789062,134.89999389648438,140.82000732421875,39516700
2024-09-10,141.22000122070312,149.86000061035156,141.0399932861328,148.2100067138672,36067500
2024-09-11,148.38999938964844,158.8699951171875,145.0399932861328,158.27000427246094,39700800
2024-09-12,158.10000610351562,166.32000732421875,156.8300018310547,164.55999755859375,43530700
2024-09-13,166.74000549316406,168.0800018310547,164.0399932861328,167.69000244140625,29850000
2024-09-16,165.19000244140625,165.5,160.41000366210938,164.02000427246094,26126900
2024-09-17,165.49000549316406,166.02000427246094,160.6999969482422,162.47000122070312,19844300
2024-09-18,163.77000427246094,167.47000122070312,161.36000061035156,161.6699981689453,26557600
2024-09-19,167.67999267578125,170.0,165.66000366210938,167.4199981689453,32453100
2024-09-20,167.17999267578125,172.02000427246094,166.47000122070312,171.10000610351562,91758500
2024-09-23,172.0,173.32000732421875,168.35000610351562,172.94000244140625,29431100
2024-09-24,172.80999755859375,175.99000549316406,171.67999267578125,174.83999633789062,34223400
2024-09-25,174.64999389648438,177.13999938964844,173.75999450683594,175.52000427246094,16613800
2024-09-26,178.5,180.25,175.0,178.08999633789062,24340000
2024-09-27,178.1699981689453,178.47000122070312,171.75999450683594,172.69000244140625,20580900
2024-09-30,171.8699951171875,172.9199981689453,169.6300048828125,172.5,16902000
2024-10-01,172.16000366210938,172.25,165.8000030517578,167.47000122070312,23770400
2024-10-02,167.5500030517578,172.83999633789062,167.02000427246094,170.66000366210938,14317800
2024-10-03,169.6199951171875,174.94000244140625,169.19000244140625,171.88999938964844,13072300
2024-10-04,176.3000030517578,176.89999389648438,172.60000610351562,176.63999938964844,17921400
2024-10-07,174.82000732421875,178.30999755859375,173.86000061035156,175.0800018310547,15588300
2024-10-08,175.4199981689453,181.60000610351562,174.88999938964844,180.72999572753906,20774200
2024-10-09,179.24000549316406,186.4199981689453,176.4199981689453,185.9499969482422,25504100
2024-10-10,183.55999755859375,186.30999755859375,182.52999877929688,185.69000244140625,16318000
2024-10-11,181.13999938964844,182.58999633789062,177.39999389648438,181.47999572753906,23070000
2024-10-14,183.3000030517578,184.9499969482422,180.1300048828125,182.30999755859375,17195800
2024-10-15,180.7899932861328,181.6999969482422,173.3699951171875,175.97999572753906,27657500
2024-10-16,178.50999450683594,179.25,175.3300018310547,176.82000732421875,15285100
2024-10-17,181.3699951171875,185.50999450683594,180.69000244140625,181.52999877929688,25232400
2024-10-18,182.32000732421875,182.7100067138672,178.67999267578125,179.88999938964844,17835200
2024-10-21,179.3800048828125,181.72000122070312,178.25,179.99000549316406,13695100
2024-10-22,178.66000366210938,180.69000244140625,177.41000366210938,179.3800048828125,12062600
2024-10-23,177.58999633789062,178.97999572753906,172.57000732421875,173.50999450683594,19513700
2024-10-24,174.25999450683594,174.3000030517578,169.5,171.35000610351562,20485200
2024-10-25,174.19000244140625,176.8000030517578,172.72000122070312,173.0,19977700
2024-10-28,173.0,173.97000122070312,171.35000610351562,172.02000427246094,13195800
2024-10-29,172.44000244140625,180.22999572753906,171.2100067138672,179.24000549316406,23702300
