final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
994602.82,-0.005397,-0.002802,-0.006224,-1.1129,-0.4502,-0.1804,8,0.0,0.0
