timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2023-02-17,IONQ.US,call,5.0,2023-03-10,buy,0.3492,500,0.0,2023-02-17
2023-02-21,IONQ.US,call,5.0,2023-03-10,close,0.2093,500,-6993.8796,2023-02-17
2023-03-10,AVGO.US,call,61.0,2023-03-31,buy,1.9159,252,0.0,2023-03-10
2023-03-21,AVGO.US,call,61.0,2023-03-31,close,2.9858,252,26961.7298,2023-03-10
2023-03-21,MU.US,call,59.0,2023-04-11,buy,1.6574,243,0.0,2023-03-21
2023-04-03,MU.US,call,59.0,2023-04-11,close,1.7202,243,1526.378,2023-03-21
2023-04-12,IONQ.US,call,7.0,2023-05-03,buy,0.4137,500,0.0,2023-04-12
2023-04-13,IONQ.US,call,7.0,2023-05-03,close,0.5043,500,4528.9119,2023-04-12
2023-04-13,MU.US,call,63.0,2023-05-04,buy,2.8639,162,0.0,2023-04-13
2023-04-14,IONQ.US,call,7.0,2023-05-05,buy,0.467,500,0.0,2023-04-14
2023-04-14,MU.US,call,63.0,2023-05-04,close,2.5844,162,-4528.5819,2023-04-13
2023-04-17,MU.US,call,63.0,2023-05-08,buy,2.6096,169,0.0,2023-04-17
2023-04-18,IONQ.US,call,7.0,2023-05-05,close,0.2785,500,-9424.6766,2023-04-14
2023-04-20,MU.US,call,63.0,2023-05-08,close,1.8769,169,-12383.5179,2023-04-17
