timestamp,code,option_type,strike,expiry,side,price,qty,pnl,entry_date
2024-09-19,AVGO.US,call,167.0,2024-10-19,buy,11.9575,39,0.0,2024-09-19
2024-09-25,AVGO.US,call,167.0,2024-10-19,close,14.9118,39,11521.8226,2024-09-19
2024-12-10,AVGO.US,call,172.0,2025-01-09,buy,7.4428,32,0.0,2024-12-10
2024-12-18,AVGO.US,call,172.0,2025-01-09,close,53.9232,32,148737.1555,2024-12-10
2025-05-30,AVGO.US,call,242.0,2025-06-29,buy,10.4434,33,0.0,2025-05-30
2025-06-09,AVGO.US,call,242.0,2025-06-29,close,9.337,33,-3651.2744,2025-05-30
2025-08-15,AVGO.US,call,306.0,2025-09-14,buy,10.3438,25,0.0,2025-08-15
2025-08-18,AVGO.US,call,306.0,2025-09-14,close,9.4699,25,-2184.7682,2025-08-15
2025-12-09,AVGO.US,call,406.0,2026-01-08,buy,23.106,18,0.0,2025-12-09
2025-12-12,AVGO.US,call,406.0,2026-01-08,close,8.1263,18,-26963.5598,2025-12-09
