final_value,total_return,annual_return,max_drawdown,sharpe,calmar,sortino,trade_count,win_rate,profit_loss_ratio
1126987.19,0.126987,0.063949,-0.09151,0.5897,0.6988,0.3348,10,0.4,7.329
